"","logFC","logCPM","LR","PValue"
"7056",-14.2653766551153,5.25774771426649,289.250088299858,7.2436257404241e-65
"7057",-12.5045584193662,7.61484043491038,646.144543765342,1.54028375495892e-142
"7060",-12.7265450632314,7.17758745628375,2567.84519757772,0
"7062",-14.8753928003175,5.22322972903208,-77635871.578721,1
"7063",-9.99519948631126,9.55331220872876,187.477092003623,1.12991630114224e-42
"7067",-11.4833574746791,8.41712006699322,1614.35092111619,0
"7070",-15.0501391926262,5.13442534283038,-77650897.1591039,1
"7071",-13.919959711472,6.12743532665278,-77520926.3457934,1
"7075",-14.6404159910862,5.40427762918935,-77614971.1658321,1
"7079",-14.6538027103748,5.45957681196858,-77615760.4797757,1
"7081",-14.8995097714597,5.26145028667525,-77639524.3706967,1
"7082",-15.4246065685223,4.73248019776523,-77675108.5562183,1
"7083",-11.1763302906053,8.5036547057131,350.418000163883,3.43648380460211e-78
"7085",-14.1159955921146,5.83125125544668,-77548001.2911511,1
"7087",-14.0702505532046,5.99310629931044,-77542863.8267367,1
"7088",-15.5699742901571,4.62894857867265,-77686027.9227567,1
"7091",-15.005967080887,5.41986970413097,-77649081.5142283,1
"7093",-14.8872908913585,5.08089617248795,-77638537.5106449,1
"7097",-15.0784261092513,5.02926959726339,-77651070.1250926,1
"7100",-14.3464269257,5.64279089967945,-77580721.6441855,1
"7101",-13.9096820719833,6.10645026069524,1719.7630529123,0
"7103",-14.8811997936209,5.16230521354023,-77635457.5200653,1
"7104",-12.8794643743209,7.0104669614722,7293.71890355773,0
"7105",-14.8148488714243,5.20224362372582,-77629982.2704519,1
"7108",-7.79243970775105,12.0196414952279,810.567153313949,2.72013503797978e-178
"7111",-12.5086588106582,7.2506325688931,1351.70824650672,6.55332306570561e-296
"7112",-11.9013524012926,8.19031053489618,125.76108428091,3.46822467025244e-29
"7114",-15.0807522237453,4.92266198932171,-77651143.5692108,1
"7116",-14.7928578818246,5.28211824436358,-77630560.9707405,1
"7119",-14.9535297656826,5.22258743692236,-77641728.1212427,1
"7135",-15.5207830779815,4.68033732528026,-77680671.6423508,1
"7136",-14.9567154760559,5.14629574990688,-77641177.6754409,1
"7138",-15.2624898522277,4.76132389802159,-77664920.4835087,1
"7139",-13.0546330135952,6.93339166268017,2124.05129923232,0
"7145",-14.5846017384854,5.69591297399118,-77611314.9214775,1
"7150",-14.716333899128,5.2661107715991,-77621634.2095606,1
"7152",-10.8442993792018,8.70577988350088,578.47095868372,8.06638760404263e-128
"7153",-13.0437406308938,6.59327099170912,1001.82419658508,7.20695265225902e-220
"7155",-14.3526303325451,5.7074510468904,-77579272.5056332,1
"7159",-11.3735098077741,8.48604896219318,1721.85022149376,0
"7160",-14.0425196363434,5.97299087431233,31183.313570435,0
"7162",-14.9494721675549,5.13133644945227,-77644628.7314293,1
"7163",-15.158072446854,4.87161547330186,-77656738.5949955,1
"7164",-15.7069850246982,4.66198276733036,-77690794.6991304,1
"7165",-13.6667588261986,6.1639116231486,41705.5469361254,0
"7166",-14.7634923837672,5.39030327825611,-77626540.2147748,1
"7168",-15.0150660739144,5.12533727463196,-77648870.7889059,1
"7169",-7.31784832981522,12.5158768860834,1011.27665311748,6.3553813111951e-222
"7176",-15.4522765606955,4.85304350675141,-77677970.8111736,1
"7178",-15.5552999055288,5.06583996385882,930.246891887598,2.60993300296599e-204
"7180",-14.2037327648382,5.90566178438032,11023.873054997,0
"7182",-13.9498932302661,5.91385355847659,-77520601.7938765,1
"7184",-15.1779441425892,4.87164083673659,-77658986.7623298,1
"7185",-15.2533223262323,4.90096397616484,-77664700.7115039,1
"7190",-15.1829462362669,4.84830430544371,3186.14602332144,0
"7193",-13.9508257662593,6.09763592771688,49883.2924515047,0
"7197",-15.0842017137247,4.98952729338647,-77654296.5283279,1
"7199",-11.8951145103966,7.73373635897118,153.944264017865,2.38182258450842e-35
"7201",-12.7720599459595,7.20166072771922,1149.76946589875,5.03489618630877e-252
"7203",-15.7199513263643,4.65347747211608,-77692100.0538595,1
"7205",-15.4009760012083,4.85362191538309,-77674291.4284889,1
"7206",-13.9023460709307,6.12183241858133,-77510173.6463581,1
"7207",-14.1972793644601,5.56641194702645,1389.59799444487,3.82659918235245e-304
"7209",-14.6180549165167,5.61647647866117,-77614543.6675813,1
"7212",-13.6811296247495,6.06412083562875,2589.55821518534,0
"7213",-15.3423625145861,4.82231080825564,-77672299.0376812,1
"7214",-14.8502731197706,5.12539596727124,2227.61493622784,0
"7215",-15.3389591631224,4.90107124603727,-77674324.9990639,1
"7218",-14.8873474859768,4.64385335485014,896.723229980378,5.06002420003016e-197
"7221",-14.0360532040577,6.60771598664593,54.1126017616754,1.89323160338128e-13
"7222",-13.4998854822461,6.38420328296403,11700.4745170785,0
"7223",-11.1555325144569,8.44999674525522,664.769608935117,1.37109381724513e-146
"7224",-14.9895240992723,5.45697146613174,-77649977.5852812,1
"7226",-15.5198560053436,4.93633839977056,773.280321773734,3.4795525909766e-170
"7231",-15.508192718225,4.4875322424345,-77677992.5715653,1
"7232",-13.9618573791248,5.95963564551847,7589.38844431193,0
"7235",-14.4284269728549,5.50569948948876,2113.72533863536,0
"7236",-13.8999261834555,6.40744748486274,682.272802596491,2.14126366020856e-150
"7237",-15.5405159133736,4.663697430995,-77684713.7847149,1
"7241",-11.5014049087146,8.35303641230646,1294.18593542984,2.07348853753751e-283
"7242",-11.5329962231335,8.1334594741488,1496.36455534688,0
"7244",-15.1767379415101,4.93180699201839,-77660466.9985956,1
"7247",-15.1959849326818,4.96955120104019,-77660763.6895213,1
"7248",-14.7012547534036,5.30378145748178,-77618699.5592749,1
"7253",-15.346887011352,4.81578377633388,-77670837.8044897,1
"7254",-12.8778706110664,7.06658801613782,5369.73140762731,0
"7256",-14.6614814490567,5.41351037755262,-77615155.9679942,1
"7258",-15.8814304900087,5.06969424309809,1451.27426742159,1.51552660599219e-317
"7263",-15.2576080285753,4.86612115054307,-77664868.6249004,1
"7266",-15.3343691064617,4.76971386278466,-77668959.5438316,1
"7272",-14.7148273498047,5.26985815716941,-77620335.5300842,1
"7274",-15.8037130627273,4.62967957592223,-77696318.2514395,1
"7282",-12.6290998784948,7.12578446422483,2955.37083211188,0
"7284",-11.9123093236039,7.89905625527099,2386.2918124908,0
"7286",-13.4545752291116,6.36900581099595,2347.11660662158,0
"7289",-11.3517760864779,8.91218440941569,220.059975404138,8.77609739215139e-50
"7293",-14.3910096836421,5.63546614886312,-77583982.9600176,1
"7294",-12.8578328465572,6.95985102836728,3131.2329073225,0
"7295",-14.4256304849621,5.44291429822493,8521.31079095032,0
"7296",-15.5256825907472,4.84718992398476,-77682365.3624607,1
"7298",-15.2301756846395,4.78290987901883,-77662216.892748,1
"7303",-14.1710246839952,5.68917608262097,271.233270643407,6.11118623663843e-61
"7307",-15.3697690144553,4.78291691693542,-77671593.1347456,1
"7312",-14.9684485826022,5.21427038243903,-77646591.9307278,1
"7315",-13.8431557648442,6.40556858878834,138.764526674578,4.95896996666405e-32
"7317",-15.1680312077408,4.99427619872455,-77659990.1884634,1
"7320",-13.3664901579585,6.61710765379818,4863.84885871103,0
"7321",-15.5368672959053,4.75085256635592,-77683330.4190075,1
"7324",-14.4026264033786,5.41083422675854,-77584698.2576077,1
"7325",-15.0205020524644,5.10933978727705,-77648355.5158204,1
"7326",-13.4872851566871,6.49778563886029,7743.64116706004,0
"7329",-15.4232447940826,4.88928692462948,-77676588.0779375,1
"7330",-12.7750076640383,7.39906629710992,1428.28506398836,1.49992015162528e-312
"7332",-14.4608705294036,5.4221688186188,-77591733.2326224,1
"7333",-14.3948585179574,5.70487905921695,-77586773.7473343,1
"7334",-15.1212581707241,5.05800411470267,-77655785.9906453,1
"7335",-14.1352908818279,5.83510103676097,-77547627.2161649,1
"7338",-13.78579681252,6.27519951080693,10938.7850723423,0
"7341",-12.1884231338885,7.60684205552712,1064.12285197129,2.07346002809067e-233
"7343",-14.5907179405764,5.48550303211169,790.914034221572,5.09950098280401e-174
"7348",-13.2935033102045,6.63087766941947,7413.63005245905,0
"7354",-15.3119406273652,4.92825748011211,-77671183.0993833,1
"7356",-15.0942843823593,4.88704058010285,862.025444429607,1.76697651266899e-189
"7357",-13.8654627900101,6.20072208925513,-77510431.6483838,1
"7358",-14.0454725774181,5.92345814713243,2436.76000156431,0
"7360",-14.8475240301741,5.45976189190886,-77636132.2757111,1
"7365",-8.32603341178132,11.8907540339747,469.13856530398,4.93427748072849e-104
"7367",-12.2968874199695,7.69420276435268,1656.96245689088,0
"7368",-15.3210296627476,4.85522657057363,-77669008.1481815,1
"7369",-14.2339799473496,5.84755888741112,2647.02408196444,0
"7371",-11.4896283435223,8.25333183164132,1412.95350793057,3.21820318979858e-309
"7375",-14.9334120166535,5.12678839012212,-77642694.2112048,1
"7381",-15.4358856801145,4.78653547973285,-77679585.110811,1
"7382",-15.2854808025804,5.2669965520877,-77670627.8017917,1
"7383",-15.1755323649702,5.03552606277393,-77660478.7383799,1
"7384",-14.1348422978694,5.96170584210198,4594.5047096012,0
"7385",-15.3815740054709,4.89385084052102,-77672639.527416,1
"7396",-15.242859246878,4.59811629753036,598.182714197247,4.15981623483624e-132
"7397",-12.2616485246798,7.5884159650956,511.226900457865,3.42986383037427e-113
"7399",-13.5018234280941,6.92644744529558,9.60440787053947,0.00194110858843685
"7402",-15.4108923688348,4.81551644998666,-77675020.7393294,1
"7404",-15.6348927924477,4.90310129106826,-77690458.0345598,1
"7408",-9.63389686649992,10.3671367317926,1167.18117224776,8.27615061850565e-256
"7409",-14.7398106206302,5.63408416663841,3240.45922826827,0
"7412",-14.9321542846853,4.98174682396623,-77640191.0767255,1
"7419",-15.4295419825476,4.80421910130557,-77676766.2334277,1
"7422",-14.1645856087048,5.80830161003661,2069.89311887183,0
"7424",-14.9548140501597,5.14610438170313,-77643240.1181357,1
"7425",-14.15369912006,5.9000248413369,-77558995.6091757,1
"7430",-15.0935627853359,4.98842832626884,-77656977.2472145,1
"7436",-14.2399161647082,5.91114040373439,4660.37184762722,0
"7445",-11.5268294114402,8.31189882173429,447.763367823454,2.21243895291228e-99
"7446",-15.0897777085076,5.006817637254,2518.16036465983,0
"7447",-14.0987912349174,6.05724288947093,18601.8156059476,0
"7449",-15.0987813221276,5.34358486370343,625.080966250024,5.87046776177607e-138
"7450",-11.3734232217022,8.17550107113115,410.259785355933,3.21793979212544e-91
"7454",-15.7689377338248,4.60735207969918,-77695065.8666109,1
"7455",-15.9187194608102,4.58940234142544,-77700384.7554285,1
"7456",-15.4524124453607,4.65283369461662,-77676917.8586513,1
"7457",-14.458518247901,5.60056773711663,655.21737079972,1.63848606649543e-144
"7460",-14.9303350608705,5.33644797678917,-77640002.5976399,1
"7461",-14.0787504053287,5.77601468020937,5952.09213995226,0
"7465",-15.4167745859743,4.78130760594896,-77675581.3672126,1
"7468",-12.3383526093251,7.66128731198945,1129.88231465814,1.05733523080559e-247
"7477",-13.8215781348157,6.12319133133974,87171.2986742856,0
"7479",-8.92211817361706,10.8985249485896,1188.7397670202,1.70793552826647e-260
"7481",-11.0180347716523,9.24272881272622,296.621571922895,1.79403432790085e-66
"7483",-13.3736611689819,6.57414011152439,7598.7320017483,0
"7484",-14.831572111759,5.30976832742958,-77631155.0231611,1
"7485",-13.1577659326543,6.58996553885981,1921.87240972412,0
"7486",-13.0917615710751,6.67998726917411,1889.19355123707,0
"7487",-14.4974045261322,5.50879914600815,-77595608.2343539,1
"7488",-15.3835928222536,4.70616719164571,3093.68545420679,0
"7490",-12.8590305050094,7.02333152237809,2766.44558171131,0
"7493",-12.9285460743396,7.05321467071322,2113.49986641018,0
"7494",-14.5893293313788,5.35300547135208,-77606126.1086065,1
"7498",-15.028097522315,5.10086209335211,-77648389.1375767,1
"7502",-15.1461537505724,4.94952882940533,-77658700.344345,1
"7503",-15.5138583703693,4.75813239164466,-77681584.4945643,1
"7504",-14.5515840957915,5.04722108570802,798.906178372045,9.3299182456849e-176
"7505",-12.2584881062145,7.73712404242358,1808.26449094861,0
"7507",-15.2973409568132,5.17764840092886,4596.77958342543,0
"7508",-14.3959152808989,5.3743332061734,-77585715.6823437,1
"7509",-13.4808339596202,6.44041119570475,2705.09159183385,0
"7511",-14.6370540287331,5.60632540810485,906.467938838226,3.8527791554208e-199
"7512",-14.1759744443632,7.04260078895775,36.6620129473574,1.40490582999753e-09
"7515",-15.0873802093915,4.87888163888713,-77650345.4097633,1
"7518",-14.8534900262671,5.39800198270812,-77634989.7615293,1
"7520",-14.060508289795,5.9283289518607,-77539234.5599612,1
"7522",-13.9987246504664,5.80803675034558,977.406536684831,1.4632768775577e-214
"7523",-15.0320026031761,5.19284424561633,-77648889.5155645,1
"7524",-14.5269295312055,5.58692285950985,-77602172.1645552,1
"7528",-14.7483188814372,5.27524267772745,-77624231.4743752,1
"7530",-13.2357135868971,6.97684067813829,202.011114924971,7.60277791903401e-46
"7533",-14.5024359500356,5.67554724188696,-77601464.0405744,1
"7535",-12.5757955126705,7.28243063048303,3903.18542875467,0
"7542",-12.0981148179411,7.80174108554101,2566.21572861065,0
"7544",-14.9809552726642,5.25075002870864,-77645308.0973077,1
"7546",-15.4751000833643,4.77819345329307,-77677490.4671494,1
"7548",-14.2512090217554,5.8382287325939,-77571645.6966901,1
"7550",-14.054829442792,5.97195545848859,159985.970017052,0
"7557",-14.713992217183,5.22465951326021,-77621319.1377595,1
"7558",-14.8692085379053,5.40158060271529,5762.17087056416,0
"7563",-14.0283516696344,5.82556187796431,1687.69922078969,0
"7567",-14.6064713007809,5.66478487732448,19956.1619722057,0
"7568",-14.3554364533714,5.68513985294361,19961.4566033274,0
"7569",-12.0892742396015,7.1309883615742,191.95770560617,1.18854990279692e-43
"7571",-13.3895108205689,6.68112510320667,3752.46508690761,0
"7584",-13.7862967667814,6.11455562721219,8937.86438743219,0
"7585",-15.7220386288215,4.64968709069742,-77693217.7044188,1
"7586",-11.8226340098024,8.06580189336453,759.79767450674,2.97202636158913e-167
"7587",-14.7645206861093,5.44869687841453,-77630045.2149337,1
"7588",-13.1204566088306,7.23180225320461,663.394092990907,2.7302668647982e-146
"7589",-13.9465504497147,6.05639209599146,-77521461.7625872,1
"7591",-15.032448308384,5.36206577431545,2411.75707026021,0
"7596",-14.0486116446234,5.86202899555814,7966.31195533551,0
"7597",-13.2109900665292,6.02436737077237,205.476342872761,1.33306010912717e-46
"7600",-14.7686166304805,5.42602634522731,-77627189.5753921,1
"7601",-15.5184163316358,4.7867554979526,-77681143.7795015,1
"7602",-15.1152516478855,4.62493961459679,963.539260063258,1.51239042036555e-211
"7603",-15.2938807606104,4.88965902893941,-77668118.947464,1
"7605",-15.3355577854394,4.746109813908,-77669325.6909524,1
"7608",-14.0010681467869,5.80017697042933,-77529727.3430326,1
"7609",-15.3051703680341,4.65169493498949,-77666080.7482984,1
"7612",-13.9559976968745,6.18495102342254,450.729191912839,5.00522410270752e-100
"7613",-15.2604718921452,4.7414839535563,-77665324.1050136,1
"7614",-14.4260240547278,5.69845219776068,-77590825.4921406,1
"7617",-14.9970258539029,5.14033315910917,-77647357.5060544,1
"7626",-13.6567259701867,5.97761421507079,220.829569927025,5.96258729502711e-50
"7628",-13.5390519301771,6.20255910117529,9831.00497020671,0
"7630",-15.2073278524782,4.8932862445225,-77661654.0553617,1
"7631",-14.9820080019765,5.00773121780639,-77644414.8222393,1
"7632",-14.9749688210585,5.11872962508351,-77644528.0403744,1
"7634",-13.9406084449022,6.07688597137609,-77524505.4094182,1
"7637",-13.7848938386119,6.21115640975222,1874.62371526476,0
"7640",-14.346651506991,5.69042856158113,-77583562.4393341,1
"7641",-14.8516916433005,5.25033161853001,-77632753.9248871,1
"7642",-15.2705369277357,4.50808976334282,2553.73463497165,0
"7651",-12.3158884938355,7.70689776961117,1347.58995245797,5.14516598378773e-295
"7654",-12.9597180169927,6.88152853794683,9009.90151264428,0
"7655",-11.1383767430169,8.9019005618522,1336.43584632927,1.36547862211861e-292
"7666",-12.4175076249885,7.4927509301912,2952.19947582548,0
"7667",-12.1512132931542,7.65948414933819,1546.60430506815,0
"7670",-14.3481002765266,5.37235850020134,1419.67483861147,1.11446386476708e-310
"7672",-15.3703132250723,4.86554321412927,-77671864.6212532,1
"7673",-14.1268048172595,5.92170710986442,14022.2674785798,0
"7675",-13.8491213778592,6.32092156598363,13818.7239537338,0
"7678",-11.3961136412417,8.49125136802157,870.759938538658,2.23036184562319e-191
"7681",-14.9486602924034,5.07631632564878,6688.14003990152,0
"7684",-14.5137496490823,5.87257820120512,25991.9575639112,0
"7689",-15.5369365723915,4.7286013334342,-77682430.7324201,1
"7691",-13.5803305571482,6.3390812432404,199.640620479577,2.50182482016449e-45
"7692",-15.220327999787,5.07084068077859,-77662892.3367381,1
"7693",-13.7492051514131,6.17282563076851,30264.8558132871,0
"7695",-14.0581068393799,6.25999759126793,1285.40583039065,1.677850050216e-281
"7698",-15.1732480145558,4.94245204716774,-77660267.1320758,1
"7699",-13.6771028616813,6.26626718121481,-77475902.8009277,1
"7700",-13.6625089144144,5.83543643716888,391.171209510186,4.60155377311123e-87
"7701",-13.006813404671,6.72633340909532,3522.78533904069,0
"7703",-12.7430321292861,7.17311118949363,4288.36042151206,0
"7706",-11.4446397049885,8.53049127513175,1410.46446590676,1.11810963488140e-308
"7709",-15.1984846026073,4.86737338631587,-77661357.811807,1
"7711",-14.2119207138956,5.38883179339169,334.695690396737,9.12181469388334e-75
"7718",-13.6556441184937,6.52543280101487,888.597048798383,2.95598883663177e-195
